VAR	VALUE	MEAN	SD
ARHGAP44	332.793558578085	8.41018885301571	2.07321454920061
SCIN	63.9125940655433	6.00676648576355	3.24735249023192
ARSD	1148.49741843125	10.1909664640152	1.35810270232144
PNPLA4	416.642968138281	8.74716669405821	1.47643536647
PROM1	106.738772825182	6.73847252418205	3.23146921307286
CEACAM21	70.3567455104159	6.16624675681081	2.37178691307426
PAFAH1B1	7263.54892224275	12.8294749663885	0.737597846178905
NOS2	44.2291607023919	5.48174829765802	2.41639175190154
GAS7	3720.7973576565	11.8734973422162	1.71243064822105
MATK	125.566999031131	6.99082977373395	2.17120391673638
SCN4A	172.166175252262	7.42175524098137	2.79191298212061
RHBDF1	1088.88642420328	10.1278553051488	2.93905350188672
CACNA2D2	277.292638589465	8.13881464403386	2.00104114961082
TEAD3	759.30105790503	9.61858495641426	3.60246223854138
E2F2	117.204735607206	6.88040258534877	3.4564575378592
ADAM22	327.449241118827	8.35484086646835	1.7783134195486
SYPL1	4016.38486661257	11.9863123224637	1.05407689045394
CYB561	1365.73769404248	10.4299971130152	1.77829557059398
CELSR3	261.942234143175	8.01661928881939	1.56729367304284
AASS	901.140943372638	9.85805782435716	2.10498945505073
NFIX	3623.27410839471	11.8658887546713	2.04684215029576
ST3GAL1	3583.56635670701	11.8168460522517	1.17375869799519
MAPK8IP2	135.200430663767	7.07029510610122	2.48686010674928
RHOBTB2	1140.96570732118	10.1586421127817	1.43397001379881
SEC62	5726.86377811476	12.4862964303662	0.767238526981002
UBE3C	3525.88306587637	11.7978539143981	0.712531180847597
FAM76A	737.936242541524	9.54147552972599	0.878981215298037
BAZ1B	4582.87980115956	12.1740314606557	0.66965524984671
ETV7	72.5377305678461	6.21303035776816	1.75991811890586
DYRK4	607.564404518426	9.24902897035525	1.10802163027675
STARD3NL	1250.77270577971	10.2967747218881	0.827304775772664
CD9	5132.7167714459	12.3601410050086	1.89372684282554
PHF7	336.213368434188	8.33739371444068	1.42319059895815
SEMA3G	425.819650870935	8.7619272981636	3.25677524164087
STAB1	3558.60413780837	11.8656721072697	3.11822361182996
FUZ	631.338785048911	9.29416143955986	0.961093325577866
PRSS3	23.7777094597787	4.54470562687871	3.44724820166743
LRRC23	393.746533957859	8.61944056651729	1.18292108934161
HFE	285.158705907054	8.1811934448531	1.63610154979266
SCMH1	2814.90755351691	11.4809805331252	0.900709960587957
FYN	2933.12639824291	11.5391937567483	1.25017863670428
HIVEP2	2356.20188287663	11.210837700739	0.928041193909886
MRC2	1784.85996812844	10.8342659987288	2.49292971441588
TSPAN9	1368.9006548219	10.4660078421103	2.48049553810319
TTC19	2027.91562326077	11.0085362350715	0.761331851278747
QPCTL	447.476624642844	8.8207079037187	0.951340069500478
CEP68	2101.86270090177	11.0499927591452	0.902697332786349
ERCC1	2365.02227650526	11.2135472554374	0.654417491846071
CD22	490.268703115535	8.94703774214542	3.12611502181063
ELOVL5	4023.4718647979	11.9792561528833	1.18920824965832
ALOX5	1283.8939535687	10.3539487986305	2.06208299940088
EHD3	691.033384454352	9.44421005512155	1.48413146138363
MVP	6582.44689888111	12.6922508684558	1.23530439254426
NUB1	3222.1612822141	11.6597054397312	0.580563043169332
PGM3	1389.06781240609	10.4587772496557	1.20572730434282
RWDD2A	341.399113621927	8.44160486871998	1.46846251597445
MAMLD1	412.07297299453	8.73400200009979	2.49040479466616
UFL1	1863.23607285931	10.8914476258735	0.761338558961385
ZMYND11	4016.03732032351	11.9988221174235	1.11388406647265
DPEP1	50.2553831445794	5.63774022137617	3.86027382748866
BID	959.632507133179	9.89917411087945	0.905304415757041
ATP2C1	3562.66164679697	11.8090685136236	0.811642938685672
RUFY3	2658.70313143035	11.3981264711493	1.21829469418886
WWTR1	1224.12255925813	10.3057208660198	3.45280465819958
AGPS	1800.82794266659	10.822443396333	0.837738608143378
ZNF582	143.941128431041	7.20039958835213	1.22115745806765
VSIG2	99.4206973768699	6.63617613611961	2.75217844233193
PHLDB1	2097.55950147307	11.0946232097271	3.08747368645426
PRDM11	676.421875503056	9.44054302731593	1.9089507124849
CD74	34761.6368372775	15.1358033320311	1.67777420388158
HGF	349.75567884015	8.49193253638848	2.09955379479774
ADGRA2	827.191504827393	9.7333422316599	2.80933557332812
SAMD4A	1869.32793900544	10.8945422467434	2.08891534896193
PLEKHB1	497.893803724624	8.94377010065916	2.66251404413247
SERPINB1	3221.46577628572	11.6481578803133	1.37886811590595
NRXN3	262.272707195224	8.05305329652367	2.64902958247582
OSBPL5	1412.79807072471	10.5402780105731	2.36350372577688
CPS1	131.620107373522	7.01957249383178	2.46127905597521
FHL1	9701.37680892379	13.2858046335804	2.67280086463126
NLRP2	86.2103288148174	6.45291828879461	2.87316715852592
SLC45A4	853.1320309014	9.75261150762297	1.52533485474499
GRAMD1B	633.531259855532	9.28821654517168	2.02077169025726
ALAS1	2052.91751353593	10.9798692810434	1.14251532442758
ABCC2	142.968138965344	7.14563220818643	1.45987010399457
PLEKHO1	3094.37465978474	11.6053785139861	1.30622918304213
GCLM	761.41331254377	9.58312915326238	1.14162124334623
EHD2	2016.60778669741	11.0398197991245	3.96181324224543
CCDC28A	1000.20778575529	9.96893230176502	0.800602487424807
RRAGD	1191.40950483918	10.2462563999116	1.420279138298
HSD17B6	91.1745600136352	6.50540918458963	2.75048457614182
TOMM34	1278.67880220922	10.3100228059447	0.99368982395459
RNASET2	2124.2080368919	11.0575093299983	1.34365783085773
CD44	6690.79046506219	12.7253691943259	1.86889652807647
KCNG1	33.453364035756	5.08799751028043	2.55453265777423
AGPAT4	797.441437899081	9.65192587500079	1.51760414503355
PRKCH	1692.84996423895	10.7436599231426	1.24137172438411
INSRR	15.2931918878446	4.00242339403634	2.49872911438726
IFNGR1	4087.78683143655	11.995624599745	1.14551714900413
SH2D2A	104.523193482462	6.70797628482018	1.69208873582369
TNFRSF1B	2620.22853485919	11.3449975759255	1.52380330445943
ARNTL2	211.820067987999	7.7374400004119	2.04171334036514
HMGB3	662.219582366045	9.37942679452099	1.33602347145918
NUP160	2391.88419648571	11.2426482983915	0.769066224526553
IKZF2	703.553959870856	9.45710738745929	1.67317610814053
ARHGAP31	1087.77745029609	10.1171653845885	1.9640424322006
SARS1	2582.47763788377	11.3252260652748	0.235426155293042
EIPR1	960.229268611646	9.90117009376919	0.264533106030509
CHPF2	2047.25196518066	11.0048156907997	0.848477138870386
FUT8	943.450150717593	9.89371729003991	1.1800414743874
SLC4A7	1587.65009300477	10.6479126110793	1.17753660603644
VCL	8408.04257776977	13.0411964960735	1.55336462278368
DAPK2	702.790468852993	9.46972679637815	2.234861834201
STAP1	31.8565159812099	5.01067735870082	3.04148838188257
TIMP2	8957.49795483442	13.2136150056169	2.8280302849189
MYOM2	310.934062280553	8.25515302507969	2.41574314089411
CYP46A1	116.719498995771	6.877610928899	2.4078704780924
USP2	278.728297382261	8.14568780663796	3.28149497077432
TUBG2	1044.48246894085	10.0670252511262	1.85263558552656
FLT4	867.521902553115	9.81364949511629	2.57669637732531
NSUN2	3108.56233180968	11.6140797833081	0.633516639728867
METTL1	356.180188037458	8.49446701513828	1.10046486046272
PI4K2B	983.397789232011	9.95263619888478	1.10813075298721
CLEC16A	2300.31008079453	11.1658968255047	0.679038923803055
MSR1	242.756463760114	7.94941044766082	2.59057338545805
RAI14	1001.57629352217	10.0268982098398	2.55310536310283
PHLPP2	997.249713687702	9.97855664849435	1.07676800618102
RTN4R	118.300296451746	6.90101580764762	1.80620363064372
PARP3	961.036160769148	9.9254936165336	1.2228693966146
THAP3	717.721204072282	9.49625813119827	0.788790094158797
AIFM2	899.407722174708	9.82112076679401	1.51760916524918
SPATA7	355.796132739042	8.48056614697636	1.29098768354431
CAPG	1715.13303578134	10.7569116991788	1.55627439597648
TG	182.625831047016	7.45559126116104	3.02397860989278
JADE2	2872.01187431818	11.4978455055755	0.823748662107961
ZIC2	3.92110164237539	2.21046611168966	2.33299393317186
LCP2	844.138007855656	9.76054202761836	1.66195817850881
TRIT1	941.686083626751	9.89580645807069	0.847584762997807
ADRB1	57.1263240909585	5.8585954044299	2.46535581528194
CTNNA1	11625.6019442679	13.5269348525283	1.21813397824006
CNTLN	549.156825076551	9.13716773222729	1.18364876522836
DSG2	366.868754064819	8.55085742076513	3.07602857625162
OFD1	2477.21388770273	11.2794674244717	0.976912634413606
WDR37	1848.6195608486	10.8592545129661	0.657091904703182
CTPS2	884.811854125433	9.81792157897289	0.943949291907407
POLR2B	4156.85040428587	12.0355915631069	0.653544961017893
DTNBP1	968.598316959329	9.92466855496286	0.674349037266013
ANO2	75.3919225640826	6.26899239323035	2.80888365187524
SCML1	941.732508495644	9.92058692612726	1.59864484848338
WWC3	2729.33225528198	11.4323365608361	1.03192301671141
ARHGAP6	419.890547945987	8.76301137455422	2.70448306025746
USP28	1430.16670202348	10.4838591371615	0.914122314053352
HDAC9	651.585917389705	9.36500634022905	1.47767391476513
NOP16	569.187821866967	9.16137283622165	0.94322872322992
RRM2B	1551.62471806518	10.6069704504872	0.838703150943105
SNX29	1804.63658318739	10.8236481320686	0.879415078500693
FAM120A	6792.42872142563	12.7348121796499	0.633675506491501
COL9A2	429.864696858837	8.74998860458124	2.05162197283309
ADAMTS6	133.549768016172	7.08314728621538	1.75102847413317
H6PD	5543.91369480359	12.4449587655223	1.12092051231073
PER3	844.620257335479	9.7479882846509	2.03967462609459
UTS2	2.47596340998702	1.74767592898847	1.87924720024858
RCN1	2502.59896888028	11.3073816012361	1.24226689054078
ELN	1196.53742839751	10.2522424096478	4.54533241220597
NEDD4L	1334.39189392606	10.4040497434129	1.78226001316135
PPP1R3F	470.342678296403	8.87653415045053	1.26224837114289
HEXB	2971.29215469918	11.5398528817747	0.920877419409049
NEXMIF	3.81990039803987	2.21681600624586	1.30649082601144
ARHGEF5	261.525507931128	8.06377886814339	2.17505949791745
LIMA1	2409.96420979505	11.2708740785227	2.48176028100698
SLC4A8	171.69104693164	7.42142041866295	2.22184712924689
COL23A1	153.703456032403	7.27810023554156	2.38864783366597
HOMER3	670.417885769453	9.42630358786561	2.22450200249463
PIK3CB	1351.52768504029	10.4086683192679	0.945041646338955
HEBP2	2880.38981736949	11.5129223442137	1.2107247932952
PLEKHA5	951.689899062334	9.94997037914234	2.24553290614607
FNIP2	1558.48456680619	10.6336151989079	1.11874322208543
FSTL4	30.8939126292083	4.98399183675911	2.49996758977773
FOXN3	4285.44973295813	12.0690782982432	0.902604370749295
USE1	868.139252317772	9.77188801042447	0.695519201464067
MCF2L2	54.967799215506	5.79196441992687	2.20864417794901
LAMA3	840.147810039168	9.75653193965205	2.54287088962081
KCNQ1	325.708932154681	8.35864154727454	2.58744712763328
KIF1B	4031.44246718107	11.9822352622715	1.31035491092837
TBC1D22A	1755.16479030959	10.7805110303951	0.611771049070372
ATP9A	1761.06086823095	10.8388614895381	2.42116388634779
RELT	506.478281783155	8.98879240673642	1.77413827616158
GALC	1395.59332866169	10.4563356438413	0.956652775734116
CUL1	3607.54684603508	11.8225312335098	0.748439586465152
CYFIP2	2548.6419372307	11.320793753791	1.74849666303228
EIF2AK2	2874.52396588607	11.4877571685807	0.908867571172623
ITIH1	12.6587731161585	3.6820383978232	2.18129336675676
ZNF280C	287.638562939118	8.19019569625741	0.896994045132732
DCBLD2	1017.25324617629	10.0194684247619	1.90504638733743
MTA3	1556.70735048611	10.6228537802662	1.059618689918
CDK14	1276.56731585919	10.3386412349851	1.14149261577265
SEC61A1	10166.0184600398	13.3111010387384	0.875134889556592
CAMK2B	145.859003388873	7.18647227499667	3.64469202304697
ATP2B4	7125.3285628364	12.839804789419	1.62948827434718
YIPF1	1108.71583548419	10.1119753948955	0.851129346928211
DGKG	282.635587763249	8.1585977706234	1.82504403694021
TBXAS1	367.170295574288	8.5085980516101	1.71429686020923
PARP12	1539.51652505511	10.5978067769226	0.9022118102225
TARBP1	2689.74516979086	11.4094120508833	1.06540729645179
YBX3	15236.913043794	13.8981997246707	1.41176133166729
STYK1	37.1372483952729	5.24510119364388	2.56870576103168
WNK1	11067.0048720746	13.4361179754403	0.811069169734816
GNA15	424.385180839442	8.73793363782695	2.44450980170471
CREB3L3	6.74806270370026	2.85400363199173	2.74929188203616
PIGV	652.411540660922	9.34806623359578	0.98534103543657
PTPRU	546.638691015757	9.13720047335867	3.20763647385232
RIMBP2	54.8408055947304	5.77861451313231	3.12386296702975
MPC1	1619.71989983835	10.6621453516806	1.08328567474333
ACAA1	2529.18744268321	11.2946190326865	0.77715449727105
BCAT1	997.478156208966	9.97838901320404	1.84563265345435
LZTS1	182.978276938833	7.54581762909974	2.9856922261615
ZNF112	142.238301927916	7.20344206971076	2.32389328988649
LTK	128.943139461317	7.02227579285641	2.15505634339085
ELMO2	2990.44214973992	11.5469539452294	0.724842891330263
WAPL	2841.49027738657	11.4777152824282	0.683189804534648
SLC6A16	233.92667532966	7.86503982417899	1.6770985049035
SPHK2	865.564830242674	9.76259407328245	1.05036588985417
CA11	527.322666253167	9.03010537801601	1.76815568013343
MED29	2451.65169422867	11.2627591300318	0.73317804414102
AHRR	164.259784601489	7.36520562489677	2.08725389137942
ZNF275	1397.2674365685	10.4461475606413	1.099628261938
MTMR1	1862.95242085759	10.8710942612791	0.666892213681975
GPC1	1924.21757832979	10.9588565424584	3.19601481645053
LIMCH1	848.510681739547	9.77332639047292	4.26206141336918
INTS13	876.899453384356	9.77894987950219	0.732651565237355
SPA17	76.9063984219748	6.26922550743515	1.68344258131927
TSPAN32	80.6338258015802	6.35937204929249	2.14093936724586
ST3GAL6	470.613229096655	8.91098429455702	1.38905842450615
NGFR	589.848676363388	9.22929891094024	2.86673509780566
CDON	317.639275369622	8.33624383905275	2.60184898700901
HIPK2	4246.65567660112	12.0410731568006	1.18679006915394
CTSA	3322.90924886842	11.6934290183945	1.10057159610199
SNX24	369.339255859039	8.55462218708193	1.61294563834146
CNN2	3696.00298068025	11.8680212603202	1.64995338580332
BTBD1	3068.294878599	11.5841482484895	0.846796316937385
FAR2	370.293468404308	8.5384624592594	1.26768343781774
BCAS1	118.059158919014	6.86543028782918	3.3321339362952
CHI3L2	154.540697437625	7.26965271533175	2.55910082807568
ANKS1A	2856.98466328201	11.4871522091127	1.15239005160287
SLC9A3R2	2084.45510452809	11.0854190851269	2.69487034824132
IPO5	7232.38266491905	12.832804790897	0.908708747510156
TRAM2	2190.15735775161	11.0957762617884	1.25897725019296
NTN1	550.168450325106	9.11900913606944	2.47197403339848
PDIA5	756.882441668935	9.58295818259108	1.54219464375345
TBC1D22B	1154.42920367104	10.1761308692215	0.654460020091872
MYLK	4479.24342296887	12.1479511240279	2.67604731431926
SNAP91	28.4004980377032	4.83009997231897	3.24075694740707
CYB5R4	1070.87058806995	10.0610891086378	0.828931940719822
PRKCQ	139.338913209544	7.14303132290689	2.44182840195111
TLE2	1289.44473698059	10.3834398454252	2.95109376137118
FAM107B	3004.31774490522	11.5708193950937	1.32707380758104
TBC1D1	4454.84073260769	12.1203891986711	1.06572171706915
SLC9A7	802.872599209115	9.64859052426831	1.41890252389443
PDE4A	1199.61133646333	10.2587459692035	1.45202487531497
TIE1	1057.03794648856	10.0794967077066	2.29297104235668
CD84	397.485061837613	8.67142171524216	1.76090239650606
MPPED2	87.4621337252212	6.47226514555358	3.20220075197775
FGFR2	248.344192052688	7.98011210228089	4.22197203154253
EML1	397.581717036091	8.67646920847814	3.61480021568958
MSANTD3	550.581949656978	9.12189211239756	0.995177668362608
KIF26A	385.039998563907	8.63975837409947	2.28377793004915
STAG3	452.51251659151	8.80287601746467	1.92838778711937
PFKP	3526.28856769848	11.8062306499922	1.31295509395521
PLPP1	1168.55341296266	10.2188260480139	2.46393598757774
NEO1	1557.11226694882	10.6410257254453	1.9622769390715
TNFRSF1A	5198.3821423504	12.3658494296783	1.54321703085491
METTL22	891.75158672511	9.80149562992389	0.782634612162818
TRO	719.637632862083	9.53745423031843	2.1871426859547
RRP15	874.386332962239	9.79454821070669	0.862650158832112
PRKCZ	281.889080192067	8.15018890950498	2.42171736390382
SYT1	107.820555096374	6.74274508154167	2.81404115264746
NAV3	153.466820189453	7.28909424413859	3.35370121222283
CBFB	2053.76730537814	11.0090679204963	0.732765995475954
PDK3	361.615620647109	8.50695986903544	1.19811063254228
HYAL2	1383.16671740813	10.448803055317	2.16629162909879
HDAC4	1763.5692100369	10.7814158175791	1.17749597684112
IFI35	894.832228605419	9.81403422682307	1.11132813665301
HEATR6	776.248648466658	9.61255983624366	0.848620759372965
MEF2A	3979.91776486159	11.9684471540122	0.838862861302804
INPP5A	1706.27514498376	10.7499110356075	1.27821285562347
GPKOW	975.198425341899	9.93515023866013	0.678689293305706
FTSJ1	1451.5457757934	10.5098023986052	0.634706206229119
POLR1A	2343.98848678292	11.212913410989	0.775070027822949
PPP2R5B	1506.08412027178	10.5617967982547	1.1361862726391
PITX1	61.903472341753	5.93186250300358	3.62124706280554
MAST4	1404.98546765724	10.5037944758927	2.07763962358483
SDK2	227.82745267345	7.85632906055853	2.73156068946477
CLEC2D	827.27444831139	9.69433496833574	1.49005442925434
KIAA1107	236.46786312048	7.90697529113605	1.68295643647209
ATP1B3	4173.06133199715	12.0314265889379	1.13272197526141
NEDD4	875.094425453496	9.77022959015062	1.26143495947079
GNB5	1018.17316077123	10.0019350902603	1.10216350601814
RAB27A	1429.47198730878	10.4890808925635	1.25381760134401
LRP6	1624.6863249327	10.715548313451	1.4921732752832
PHRF1	3232.68908999356	11.6660988919024	0.644907560503729
ELP1	1624.12637563661	10.6676081050471	0.17575321659356
NUCB2	2394.53096185034	11.2296173279657	0.984751944235557
PFN2	1102.9751323137	10.1461633736616	2.80065516806188
PTPN3	403.852732198006	8.68403874074986	3.16015360151423
DAPP1	156.079151518301	7.30764059751339	2.43103332190297
SLC44A1	3213.05130531204	11.6606755920985	1.17201568278052
CLTCL1	561.965047752063	9.15504104479915	1.99962685535458
FSTL3	1932.04362981571	10.933132493073	2.24333477430685
ZXDC	1564.85054206349	10.622169934876	0.676615632619176
FRMPD1	22.4764200669647	4.52239263322213	2.66093888005752
NDST1	4495.48871393752	12.1533796175256	1.20816060275588
ASNS	1471.1967237163	10.5296071027477	1.25274880594167
AP3M2	1212.15416809969	10.2520410405142	0.894575427195089
ST6GALNAC2	93.0787875986829	6.56359667965702	2.10253980079762
TESK2	550.508209466141	9.11023221977674	0.916316386813857
CSNK2A2	3607.95022273206	11.8161724181859	0.71508924853175
OSBPL3	882.882002144837	9.79338735768622	1.34702663790049
SLC12A3	6.2637177984457	2.79182775533029	2.13143693072947
RAD18	593.988436034111	9.22394329849286	0.958268371591957
NCK2	2369.58203921609	11.2184450280751	0.845295831303118
MAP4K4	5968.24917330149	12.5700993767708	1.19163367564429
MGAT4A	1430.79261295975	10.5222154457293	1.33101501908429
WDR1	13747.3070098378	13.750362521821	0.899869147437128
ARHGAP10	1332.19581030527	10.4146219597481	2.05707376842701
RPS6KA2	2450.93979956569	11.2825925800981	1.91690969932106
VASH1	718.407701518049	9.50884443834198	1.59247805093797
LMCD1	688.566530710318	9.46108548948875	3.60702030309006
SEL1L	4816.24825127645	12.2257740665832	0.952605383888034
TRIB2	2176.83377162289	11.1249690928605	1.75038582629854
FAM50A	2877.08681913377	11.5022244148263	0.945386269018302
CYBRD1	4737.70687847782	12.2483755173248	2.35302342509953
ACTN1	8261.91191299826	13.0206412130317	1.73325259672865
LIMS2	2160.71785590525	11.1099126958323	2.79854818838542
SPEG	1203.78508598429	10.2722334093961	3.89477132547228
ALDH3A2	2873.43579753724	11.511293657802	1.80735310124576
UBE2D1	854.97344478484	9.73367952994366	0.981120909587892
RHOBTB1	600.372832528875	9.27983783191816	2.49534689353468
CHFR	2025.99718821163	11.0007567002765	0.729376997325675
P4HA2	924.943273393231	9.879627376087	1.61812580000368
FCGR2B	144.919662076893	7.21100428689633	2.13954270292022
STK10	2689.80200063012	11.3913821030744	1.36152536069235
FBXW11	2674.22651074867	11.4002882623725	0.705348810854598
ACAP1	812.226905785417	9.65554408876963	1.99376749379824
CRMP1	597.805088869568	9.25922256095736	2.34064391754496
EVC	635.572323107308	9.35768954108001	2.3427539591766
DERL2	1599.66569690592	10.6457671579578	0.69446322735518
SIDT1	246.921900635355	7.9695079815223	1.99655817405761
IRAG1	120.519750014064	6.94161862386904	1.24244186341803
TMEM38A	306.033483832926	8.25037783961711	2.05986281028322
PVR	749.010626674887	9.60361355983077	2.5175583854935
XRCC1	1403.52398266012	10.4595155854055	0.695402109747464
PANX2	144.971809890232	7.18753719727733	2.13017249980261
TP63	77.9489379435518	6.2782099799112	3.18187181534652
ALPK1	1329.58129378667	10.3821845828875	1.07425407574539
PDE8A	1962.58871590506	10.9527165221151	0.996196022377642
CLCN4	285.473352404132	8.16191450019653	1.97591027856126
SDHA	6015.75315143879	12.5498929150369	0.84804682492695
FERMT2	1953.24844039929	10.9751000926873	2.81454281854937
DHRS9	47.6714641042609	5.58234776203492	2.7170504882191
IGF2BP2	493.456693183379	8.99020529358962	2.25492958687769
ST6GAL1	2449.66551902761	11.2566878082665	1.45656526972352
TBX21	64.9042191579081	6.03914171035681	2.39214811700236
FRY	1610.51782274803	10.6795240607508	1.78725800694298
GLI2	118.012107018014	6.90880545151942	3.54024209766959
NOTCH3	1974.74026560098	11.0011367494343	3.87385912757093
PPP2R2C	100.499723897864	6.65185780647772	3.13161860282559
TEAD2	539.624840672593	9.11880413925372	2.84926141686764
SNCB	8.93290659177692	3.22600134927538	2.74233905821272
SCARF1	1160.29157484581	10.2039059511382	1.30004187522769
LMAN1	4538.4467244922	12.1662869525518	0.893984102240575
HACD3	2119.91080640142	11.0656749746969	1.09112420986677
IPCEF1	229.108986062544	7.8516596751483	2.15272374845251
ARHGEF10L	1174.64270840902	10.2558570214402	3.50112749846307
KCNQ2	20.2257498206667	4.34123640004007	3.09301905316055
SEMA3A	86.0354815886125	6.44719105247925	3.160783805396
TTC38	1530.89301605272	10.5932068004875	1.17439544390552
ACAT1	2882.80085073212	11.4984545442679	1.31037590754578
GRAMD4	2112.55682358712	11.0436124439986	1.02044355175816
CELSR1	503.62436846975	8.99208373385512	2.29431696200114
ADD2	187.254596087315	7.56212075386455	2.15411580339166
RASAL2	1149.80685899556	10.22344521405	2.36575644171604
FSCN1	2014.88080563442	10.9896202376867	1.84786585402888
PLD1	805.536040897541	9.69569689505804	1.95118893104079
EXOSC7	1019.20167756457	9.99905312154292	0.885674878339943
MKRN2	1661.49905016656	10.6994134203832	0.687917858661368
REXO2	1660.55948046077	10.7068731497206	1.20737364978479
FMO4	151.431484079071	7.27803410635939	1.73518668162113
SLC46A1	197.965699175784	7.6588696683332	1.80312461880666
PLXNA2	1250.08685015946	10.3330944985052	2.73174811104062
SPAG5	603.360404894919	9.23370736456999	1.78644740508351
ANKRD13A	3324.98044481705	11.703510337689	0.829632487191172
TPD52	1298.63629832306	10.3722791724298	1.61017196168981
ACACB	2936.76499767878	11.5342044830619	2.38320860732952
PAG1	1833.87699611045	10.8341545623646	1.61999903307509
ICAM3	78.4612693576549	6.29928063181416	3.29031225164755
GPC4	535.718005441238	9.10902826682848	3.15084261120591
CAMSAP3	142.950349743853	7.16983209216438	3.6844203510554
DGKD	4323.80076760329	12.0730329679469	1.19970144626518
TM9SF3	7838.48998841696	12.9494328164275	0.778354719354406
DNAJC10	4382.30658208047	12.1162142185983	0.901373124058361
GTF3C1	4923.75207380063	12.2699648353748	0.729571264745951
IL4R	3603.19317214637	11.8196688771333	1.45489608471553
SPAG6	11.7275375314803	3.60464912254881	2.83489935120681
GPR137B	506.478865674596	9.00379109425864	1.78933929452779
SLC25A43	581.016417607108	9.20474209898491	1.2845521837324
FGFR1	4840.75716800941	12.2819270543677	1.98039794389643
SMC1B	11.6180670918546	3.59871104543049	2.2710824257229
FBLN1	2417.62274392787	11.2874210748892	4.88917819449775
ITGA8	320.968836364926	8.32666454587069	3.78048895693277
MAP2	423.80336183217	8.74243417805458	3.26936583159267
MCCC1	1553.5513964404	10.6178164848127	0.797257861570216
ACER3	1067.24554039099	10.0660798781485	0.994154545204334
UBE2K	3158.14790101576	11.6324654007333	0.627324247858306
PIK3C3	2049.63375838751	11.0024299686189	0.685599484234646
TIGAR	359.379154438511	8.49794421392601	0.942167312271359
SYNJ2	1359.12798125098	10.4165659463672	1.05724028236565
PPP2R5C	5546.52760050347	12.4386941990676	0.613394684669176
PMS2P1	303.506656732404	8.25584571269903	0.732987002113464
HOXA9	46.1137668218124	5.53553145339037	3.5729184078459
EDN1	294.566820674818	8.22344753576042	2.25579190100126
MLLT10	2499.63987404422	11.3009555507971	0.81236606997304
ZCWPW1	398.711924749673	8.62214981535002	1.03121899200664
P2RY10	26.2625219942785	4.74062979447604	2.928560146571
ITM2A	1242.55037561411	10.3035461136138	1.79535603815237
TNRC6C	1571.22863706409	10.6328526739716	1.02286667035473
TP73	47.4814906698842	5.59270355678498	2.36752838719614
SLC1A3	454.593113167855	8.83268520509462	2.73054431139011
LXN	372.467881152479	8.54741644330788	1.41208763901459
SP140	118.536313418544	6.89563017205403	2.22946230817981
TNS1	14256.8785093563	13.8579699899239	2.67268113506174
RAPGEF3	1765.40376980077	10.8116679575463	2.0213706877959
CEACAM1	302.950537053419	8.23930993699517	2.31338495599115
